Unnamed: 0,STATION,NAME,DATE,TMAX,TMIN,TAVG
9730,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-21,79.0,50.0,64.5
9731,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-22,79.0,62.0,70.5
9732,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-23,81.0,62.0,71.5
9733,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-24,75.0,53.0,64.0
9734,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-25,76.0,49.0,62.5
9735,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-26,65.0,44.0,54.5
9736,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-27,65.0,37.0,51.0
9737,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-28,53.0,48.0,50.5
9738,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-29,63.0,46.0,54.5
9739,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-30,47.0,43.0,45.0
9740,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-31,60.0,43.0,51.5
9741,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-01,65.0,42.0,53.5
9742,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-02,44.0,38.0,41.0
9743,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-03,43.0,33.0,38.0
9744,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-04,35.0,32.0,33.5
9745,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-05,34.0,30.0,32.0
9746,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-06,35.0,30.0,32.5
9747,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-07,37.0,30.0,33.5
9748,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-08,60.0,34.0,47.0
9749,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-09,59.0,51.0,55.0
9750,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-10,59.0,46.0,52.5
9751,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-11,46.0,39.0,42.5
9752,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-12,49.0,38.0,43.5
9753,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-13,42.0,33.0,37.5
9754,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-14,47.0,32.0,39.5
9755,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-15,57.0,35.0,46.0
9756,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-16,67.0,47.0,57.0
9757,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-17,55.0,42.0,48.5
9758,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-18,45.0,39.0,42.0
9759,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-19,57.0,43.0,50.0
9760,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-20,55.0,42.0,48.5
9761,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-21,42.0,35.0,38.5
9762,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-22,35.0,33.0,34.0
9763,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-23,39.0,33.0,36.0
9764,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-24,42.0,37.0,39.5
9765,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-25,37.0,31.0,34.0
9766,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-26,32.0,28.0,30.0
9767,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-27,38.0,24.0,31.0
9768,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-28,40.0,21.0,30.5
9769,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-29,42.0,27.0,34.5
9770,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-11-30,39.0,29.0,34.0
9771,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-01,48.0,26.0,37.0
9772,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-02,42.0,33.0,37.5
9773,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-03,49.0,32.0,40.5
9774,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-04,37.0,19.0,28.0
9775,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-05,35.0,17.0,26.0
9776,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-06,33.0,24.0,28.5
9777,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-07,35.0,24.0,29.5
9778,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-08,46.0,25.0,35.5
9779,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-09,40.0,37.0,38.5
9780,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-10,49.0,34.0,41.5
9781,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-11,50.0,28.0,39.0
9782,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-12,54.0,41.0,47.5
9783,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-13,41.0,37.0,39.0
9784,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-14,48.0,38.0,43.0
9785,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-15,44.0,32.0,38.0
9786,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-16,44.0,29.0,36.5
9787,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-17,33.0,29.0,31.0
9788,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-18,49.0,31.0,40.0
9789,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-19,38.0,21.0,29.5
9790,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-20,37.0,21.0,29.0
9791,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-21,44.0,30.0,37.0
9792,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-22,49.0,31.0,40.0
9793,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-23,41.0,15.0,28.0
9794,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-24,35.0,12.0,23.5
9795,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-25,35.0,22.0,28.5
9796,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-26,42.0,20.0,31.0
9797,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-27,49.0,31.0,40.0
9798,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-28,47.0,30.0,38.5
9799,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-29,56.0,32.0,44.0
9800,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-30,35.0,15.0,25.0
9801,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-12-31,15.0,7.0,11.0
9802,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-01,27.0,9.0,18.0
9803,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-02,42.0,26.0,34.0
9804,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-03,51.0,31.0,41.0
9805,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-04,31.0,19.0,25.0
9806,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-05,30.0,17.0,23.5
9807,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-06,33.0,18.0,25.5
9808,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-07,30.0,27.0,28.5
9809,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-08,30.0,23.0,26.5
9810,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-09,26.0,21.0,23.5
9811,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-10,28.0,22.0,25.0
9812,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-11,30.0,22.0,26.0
9813,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-12,36.0,19.0,27.5
9814,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-13,20.0,9.0,14.5
9815,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-14,24.0,11.0,17.5
9816,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-15,32.0,21.0,26.5
9817,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-16,36.0,22.0,29.0
9818,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-17,29.0,17.0,23.0
9819,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-18,24.0,16.0,20.0
9820,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-19,28.0,13.0,20.5
9821,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-20,36.0,26.0,31.0
9822,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-21,38.0,26.0,32.0
9823,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-22,47.0,28.0,37.5
9824,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-23,41.0,28.0,34.5
9825,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-24,32.0,21.0,26.5
9826,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-25,40.0,23.0,31.5
9827,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-26,45.0,31.0,38.0
9828,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-27,53.0,26.0,39.5
9829,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-28,45.0,17.0,31.0
9830,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-29,25.0,8.0,16.5
9831,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-30,40.0,15.0,27.5
9832,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-01-31,55.0,30.0,42.5
9833,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-01,49.0,30.0,39.5
9834,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-02,49.0,33.0,41.0
9835,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-03,50.0,35.0,42.5
9836,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-04,51.0,35.0,43.0
9837,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-05,47.0,32.0,39.5
9838,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-06,57.0,28.0,42.5
9839,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-07,62.0,29.0,45.5
9840,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-08,36.0,29.0,32.5
9841,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-09,62.0,32.0,47.0
9842,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-10,64.0,46.0,55.0
9843,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-11,49.0,34.0,41.5
9844,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-12,34.0,29.0,31.5
9845,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-13,38.0,23.0,30.5
9846,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-14,33.0,22.0,27.5
9847,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-15,22.0,18.0,20.0
9848,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-16,18.0,10.0,14.0
9849,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-17,11.0,4.0,7.5
9850,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-18,24.0,1.0,12.5
9851,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-19,38.0,17.0,27.5
9852,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-20,36.0,32.0,34.0
9853,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-21,35.0,19.0,27.0
9854,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-22,28.0,15.0,21.5
9855,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-23,24.0,9.0,16.5
9856,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-24,23.0,17.0,20.0
9857,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-25,24.0,13.0,18.5
9858,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-26,25.0,9.0,17.0
9859,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-27,31.0,9.0,20.0
9860,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-02-28,42.0,16.0,29.0
9861,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-01,48.0,33.0,40.5
9862,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-02,43.0,38.0,40.5
9863,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-03,38.0,35.0,36.5
9864,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-04,45.0,33.0,39.0
9865,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-05,48.0,29.0,38.5
9866,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-06,55.0,29.0,42.0
9867,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-07,61.0,36.0,48.5
9868,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-08,57.0,38.0,47.5
9869,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-09,57.0,35.0,46.0
9870,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-10,47.0,30.0,38.5
9871,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-11,35.0,24.0,29.5
9872,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-12,37.0,20.0,28.5
9873,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-13,28.0,11.0,19.5
9874,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-14,44.0,20.0,32.0
9875,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-15,57.0,33.0,45.0
9876,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-16,53.0,28.0,40.5
9877,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-17,30.0,19.0,24.5
9878,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-18,33.0,22.0,27.5
9879,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-19,39.0,32.0,35.5
9880,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-20,46.0,36.0,41.0
9881,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-21,51.0,36.0,43.5
9882,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-22,51.0,36.0,43.5
9883,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-23,45.0,34.0,39.5
9884,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-24,45.0,31.0,38.0
9885,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-25,50.0,36.0,43.0
9886,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-26,62.0,30.0,46.0
9887,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-27,64.0,40.0,52.0
9888,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-28,71.0,45.0,58.0
9889,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-29,76.0,50.0,63.0
9890,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-30,67.0,50.0,58.5
9891,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-03-31,50.0,37.0,43.5
9892,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-01,36.0,33.0,34.5
9893,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-02,49.0,28.0,38.5
9894,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-03,41.0,35.0,38.0
9895,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-04,44.0,34.0,39.0
9896,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-05,55.0,29.0,42.0
9897,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-06,60.0,38.0,49.0
9898,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-07,57.0,50.0,53.5
9899,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-08,56.0,40.0,48.0
9900,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-09,70.0,36.0,53.0
9901,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-10,78.0,47.0,62.5
9902,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-11,64.0,47.0,55.5
9903,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-12,51.0,40.0,45.5
9904,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-13,49.0,43.0,46.0
9905,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-14,47.0,39.0,43.0
9906,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-15,42.0,37.0,39.5
9907,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-16,62.0,37.0,49.5
9908,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-17,66.0,41.0,53.5
9909,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-18,70.0,47.0,58.5
9910,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-19,71.0,44.0,57.5
9911,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-20,54.0,36.0,45.0
9912,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-21,59.0,39.0,49.0
9913,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-22,72.0,39.0,55.5
9914,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-23,76.0,56.0,66.0
9915,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-24,67.0,55.0,61.0
9916,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-25,70.0,51.0,60.5
9917,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-26,75.0,48.0,61.5
9918,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-27,75.0,58.0,66.5
9919,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-28,68.0,59.0,63.5
9920,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-29,73.0,55.0,64.0
9921,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-04-30,76.0,50.0,63.0
9922,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-01,71.0,60.0,65.5
9923,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-02,64.0,55.0,59.5
9924,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-03,60.0,54.0,57.0
9925,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-04,77.0,56.0,66.5
9926,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-05,84.0,61.0,72.5
9927,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-06,75.0,64.0,69.5
9928,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-07,79.0,63.0,71.0
9929,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-08,75.0,57.0,66.0
9930,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-09,66.0,56.0,61.0
9931,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-10,67.0,58.0,62.5
9932,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-11,71.0,56.0,63.5
9933,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-12,73.0,54.0,63.5
9934,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-13,71.0,53.0,62.0
9935,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-14,81.0,54.0,67.5
9936,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-15,84.0,60.0,72.0
9937,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-16,74.0,58.0,66.0
9938,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-17,69.0,54.0,61.5
9939,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-18,71.0,52.0,61.5
9940,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-19,61.0,47.0,54.0
9941,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-20,65.0,47.0,56.0
9942,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-21,78.0,52.0,65.0
9943,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-22,74.0,62.0,68.0
9944,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-23,80.0,62.0,71.0
9945,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-24,75.0,60.0,67.5
9946,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-25,74.0,54.0,64.0
9947,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-26,81.0,55.0,68.0
9948,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-27,84.0,64.0,74.0
9949,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-28,90.0,67.0,78.5
9950,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-29,79.0,61.0,70.0
9951,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-30,82.0,60.0,71.0
9952,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-05-31,73.0,51.0,62.0
9953,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-01,76.0,55.0,65.5
9954,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-02,78.0,60.0,69.0
9955,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-03,66.0,60.0,63.0
9956,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-04,60.0,51.0,55.5
9957,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-05,70.0,47.0,58.5
9958,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-06,75.0,59.0,67.0
9959,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-07,85.0,73.0,79.0
9960,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-08,83.0,66.0,74.5
9961,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-09,85.0,61.0,73.0
9962,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-10,87.0,66.0,76.5
9963,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-11,88.0,69.0,78.5
9964,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-12,88.0,68.0,78.0
9965,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-13,91.0,73.0,82.0
9966,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-14,87.0,70.0,78.5
9967,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-15,89.0,66.0,77.5
9968,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-16,94.0,72.0,83.0
9969,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-17,93.0,70.0,81.5
9970,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-18,89.0,70.0,79.5
9971,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-19,78.0,69.0,73.5
9972,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-20,89.0,67.0,78.0
9973,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-21,94.0,73.0,83.5
9974,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-22,92.0,75.0,83.5
9975,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-23,85.0,69.0,77.0
9976,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-24,87.0,69.0,78.0
9977,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-25,87.0,61.0,74.0
9978,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1993-06-26,88.0,68.0,78.0
